split,method,seed,episodes,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_calibration_error,false_safe_confidence,abstain_rate,tail_param_error
visual_counterfactual,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01295,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01706
visual_counterfactual,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01269,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01630
visual_counterfactual,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01247,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01680
visual_counterfactual,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01275,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01714
tactile_necessary_ambiguity,language_prior_policy,0,48,0.54167,0.25000,0.14583,0.23887,0.00000,0.00000,0.88889,0.49737,0.02083,0.00000,0.35627
tactile_necessary_ambiguity,language_prior_policy,1,48,0.45833,0.35417,0.12500,0.26487,0.00000,0.00000,0.81250,0.42360,0.06250,0.00000,0.35046
tactile_necessary_ambiguity,language_prior_policy,2,48,0.50000,0.39583,0.10417,0.25260,0.00000,0.00000,0.85417,0.46171,0.08333,0.00000,0.39950
tactile_necessary_ambiguity,language_prior_policy,3,48,0.56250,0.29167,0.12500,0.24260,0.00000,0.00000,0.89583,0.48548,0.02083,0.00000,0.34096
tactile_necessary_ambiguity,language_prior_policy,4,48,0.45833,0.31250,0.20833,0.24417,0.00000,0.00000,0.88195,0.48109,0.06250,0.00000,0.35065
tactile_necessary_ambiguity,language_prior_policy,5,48,0.70833,0.12500,0.10417,0.22061,0.00000,0.00000,0.94444,0.48011,0.06250,0.00000,0.32047
tactile_necessary_ambiguity,language_prior_policy,6,48,0.60417,0.18750,0.18750,0.22869,0.00000,0.00000,0.88194,0.50474,0.02083,0.00000,0.31563
tactile_necessary_ambiguity,language_prior_policy,7,48,0.62500,0.12500,0.22917,0.22746,0.00000,0.00000,0.95833,0.52333,0.00000,0.00000,0.34487
tactile_necessary_ambiguity,language_prior_policy,8,48,0.45833,0.20833,0.29167,0.23817,0.00000,0.00000,0.91667,0.51758,0.02083,0.00000,0.34479
tactile_necessary_ambiguity,language_prior_policy,9,48,0.62500,0.22917,0.12500,0.25080,0.00000,0.00000,0.84028,0.47080,0.04167,0.00000,0.34368
tactile_necessary_ambiguity,vision_language_policy,0,48,0.60417,0.25000,0.12500,0.21506,0.00000,0.00000,0.86806,0.40483,0.06250,0.00000,0.31769
tactile_necessary_ambiguity,vision_language_policy,1,48,0.43750,0.39583,0.10417,0.24837,0.00000,0.00000,0.79167,0.38454,0.12500,0.00000,0.34190
tactile_necessary_ambiguity,vision_language_policy,2,48,0.56250,0.35417,0.06250,0.23652,0.00000,0.00000,0.79861,0.37572,0.00000,0.00000,0.33419
tactile_necessary_ambiguity,vision_language_policy,3,48,0.52083,0.29167,0.14583,0.24964,0.00000,0.00000,0.82639,0.41424,0.06250,0.00000,0.33294
tactile_necessary_ambiguity,vision_language_policy,4,48,0.45833,0.27083,0.20833,0.23616,0.00000,0.00000,0.82639,0.40068,0.04167,0.00000,0.36722
tactile_necessary_ambiguity,vision_language_policy,5,48,0.66667,0.12500,0.12500,0.22269,0.00000,0.00000,0.81945,0.38097,0.06250,0.00000,0.30473
tactile_necessary_ambiguity,vision_language_policy,6,48,0.70833,0.10417,0.16667,0.21200,0.00000,0.00000,0.83333,0.43704,0.00000,0.00000,0.32141
tactile_necessary_ambiguity,vision_language_policy,7,48,0.60417,0.16667,0.20833,0.22314,0.00000,0.00000,0.80556,0.37793,0.04167,0.00000,0.33805
tactile_necessary_ambiguity,vision_language_policy,8,48,0.56250,0.16667,0.27083,0.24282,0.00000,0.00000,0.85417,0.44714,0.02083,0.00000,0.36277
tactile_necessary_ambiguity,vision_language_policy,9,48,0.68750,0.10417,0.12500,0.21988,0.00000,0.00000,0.79861,0.37972,0.02083,0.00000,0.36123
tactile_necessary_ambiguity,uncertainty_threshold_policy,0,48,0.45833,0.06250,0.41667,0.27226,0.00000,0.00000,0.86806,0.40483,0.04167,0.00000,0.45391
tactile_necessary_ambiguity,uncertainty_threshold_policy,1,48,0.39583,0.14583,0.33333,0.29384,0.00000,0.00000,0.79167,0.38454,0.14583,0.00000,0.46066
tactile_necessary_ambiguity,uncertainty_threshold_policy,2,48,0.52083,0.12500,0.20833,0.24926,0.00000,0.00000,0.79861,0.37572,0.04167,0.00000,0.39343
tactile_necessary_ambiguity,uncertainty_threshold_policy,3,48,0.33333,0.16667,0.31250,0.28859,0.00000,0.00000,0.82639,0.41424,0.14583,0.00000,0.41589
tactile_necessary_ambiguity,uncertainty_threshold_policy,4,48,0.41667,0.08333,0.35417,0.28925,0.00000,0.00000,0.82639,0.40068,0.02083,0.00000,0.46823
tactile_necessary_ambiguity,uncertainty_threshold_policy,5,48,0.43750,0.06250,0.33333,0.26794,0.00000,0.00000,0.81945,0.38097,0.08333,0.00000,0.42059
tactile_necessary_ambiguity,uncertainty_threshold_policy,6,48,0.43750,0.02083,0.37500,0.28810,0.00000,0.00000,0.83333,0.43704,0.02083,0.00000,0.41772
tactile_necessary_ambiguity,uncertainty_threshold_policy,7,48,0.52083,0.08333,0.31250,0.27947,0.00000,0.00000,0.80556,0.37793,0.06250,0.00000,0.46078
tactile_necessary_ambiguity,uncertainty_threshold_policy,8,48,0.43750,0.06250,0.41667,0.30500,0.00000,0.00000,0.85417,0.44714,0.00000,0.00000,0.49736
tactile_necessary_ambiguity,uncertainty_threshold_policy,9,48,0.45833,0.06250,0.31250,0.29295,0.00000,0.00000,0.79861,0.37972,0.02083,0.00000,0.47137
tactile_necessary_ambiguity,passive_tactile_classifier,0,48,0.64583,0.18750,0.14583,0.19903,2.00000,0.24000,0.93750,0.44284,0.02083,0.00000,0.29221
tactile_necessary_ambiguity,passive_tactile_classifier,1,48,0.52083,0.33333,0.10417,0.22888,2.00000,0.24000,0.86111,0.43727,0.02083,0.00000,0.31430
tactile_necessary_ambiguity,passive_tactile_classifier,2,48,0.58333,0.35417,0.04167,0.21933,2.00000,0.24000,0.85417,0.39895,0.00000,0.00000,0.31283
tactile_necessary_ambiguity,passive_tactile_classifier,3,48,0.70833,0.20833,0.04167,0.22566,2.00000,0.24000,0.90972,0.47377,0.02083,0.00000,0.32522
tactile_necessary_ambiguity,passive_tactile_classifier,4,48,0.64583,0.18750,0.14583,0.20001,2.00000,0.24000,0.90972,0.42199,0.00000,0.00000,0.31269
tactile_necessary_ambiguity,passive_tactile_classifier,5,48,0.68750,0.16667,0.12500,0.20779,2.00000,0.24000,0.90972,0.43595,0.04167,0.00000,0.29933
tactile_necessary_ambiguity,passive_tactile_classifier,6,48,0.79167,0.10417,0.10417,0.18233,2.00000,0.24000,0.95139,0.49415,0.00000,0.00000,0.26082
tactile_necessary_ambiguity,passive_tactile_classifier,7,48,0.66667,0.16667,0.14583,0.19555,2.00000,0.24000,0.88195,0.41210,0.02083,0.00000,0.27714
tactile_necessary_ambiguity,passive_tactile_classifier,8,48,0.64583,0.16667,0.18750,0.21489,2.00000,0.24000,0.89583,0.40628,0.00000,0.00000,0.33254
tactile_necessary_ambiguity,passive_tactile_classifier,9,48,0.75000,0.12500,0.04167,0.20881,2.00000,0.24000,0.86111,0.42969,0.02083,0.00000,0.31488
tactile_necessary_ambiguity,greedy_active_touch,0,48,0.56250,0.35417,0.08333,0.18673,2.00000,0.26354,0.92361,0.39538,0.04167,0.00000,0.25483
tactile_necessary_ambiguity,greedy_active_touch,1,48,0.52083,0.35417,0.10417,0.20224,2.00000,0.26417,0.93750,0.43852,0.06250,0.00000,0.31479
tactile_necessary_ambiguity,greedy_active_touch,2,48,0.56250,0.39583,0.06250,0.19561,2.00000,0.26292,0.89583,0.37110,0.00000,0.00000,0.29638
tactile_necessary_ambiguity,greedy_active_touch,3,48,0.56250,0.37500,0.04167,0.19591,2.00000,0.26750,0.91667,0.41794,0.10417,0.00000,0.28058
tactile_necessary_ambiguity,greedy_active_touch,4,48,0.56250,0.29167,0.12500,0.18720,2.00000,0.27208,0.88194,0.37190,0.02083,0.00000,0.33169
tactile_necessary_ambiguity,greedy_active_touch,5,48,0.70833,0.18750,0.08333,0.17812,2.00000,0.26021,0.91667,0.37402,0.08333,0.00000,0.27078
tactile_necessary_ambiguity,greedy_active_touch,6,48,0.68750,0.18750,0.12500,0.16898,2.00000,0.26438,0.92361,0.41206,0.00000,0.00000,0.25010
tactile_necessary_ambiguity,greedy_active_touch,7,48,0.56250,0.27083,0.14583,0.18242,2.00000,0.27063,0.92361,0.38208,0.06250,0.00000,0.25839
tactile_necessary_ambiguity,greedy_active_touch,8,48,0.52083,0.27083,0.20833,0.19439,2.00000,0.26500,0.90278,0.40652,0.02083,0.00000,0.29259
tactile_necessary_ambiguity,greedy_active_touch,9,48,0.72917,0.14583,0.04167,0.18849,2.00000,0.26458,0.88889,0.37981,0.04167,0.00000,0.35674
tactile_necessary_ambiguity,strong_tactile_then_policy,0,48,0.41667,0.54167,0.06250,0.17006,6.00000,0.79000,0.97917,0.45041,0.00000,0.00000,0.24252
tactile_necessary_ambiguity,strong_tactile_then_policy,1,48,0.39583,0.50000,0.10417,0.19000,6.00000,0.79000,0.97222,0.48535,0.00000,0.00000,0.25257
tactile_necessary_ambiguity,strong_tactile_then_policy,2,48,0.41667,0.52083,0.06250,0.18119,6.00000,0.79000,0.95139,0.43854,0.00000,0.00000,0.25412
tactile_necessary_ambiguity,strong_tactile_then_policy,3,48,0.54167,0.41667,0.02083,0.18148,6.00000,0.79000,0.93750,0.43366,0.00000,0.00000,0.25909
tactile_necessary_ambiguity,strong_tactile_then_policy,4,48,0.56250,0.31250,0.12500,0.17268,6.00000,0.79000,0.95833,0.42857,0.00000,0.00000,0.25489
tactile_necessary_ambiguity,strong_tactile_then_policy,5,48,0.58333,0.35417,0.06250,0.16800,6.00000,0.79000,0.95833,0.42281,0.02083,0.00000,0.24510
tactile_necessary_ambiguity,strong_tactile_then_policy,6,48,0.62500,0.29167,0.08333,0.15015,6.00000,0.79000,0.97917,0.44806,0.00000,0.00000,0.22390
tactile_necessary_ambiguity,strong_tactile_then_policy,7,48,0.58333,0.35417,0.06250,0.16700,6.00000,0.79000,0.99306,0.45132,0.02083,0.00000,0.25350
tactile_necessary_ambiguity,strong_tactile_then_policy,8,48,0.45833,0.43750,0.12500,0.17886,6.00000,0.79000,0.95833,0.44304,0.00000,0.00000,0.25613
tactile_necessary_ambiguity,strong_tactile_then_policy,9,48,0.60417,0.33333,0.06250,0.16384,6.00000,0.79000,0.97222,0.46445,0.00000,0.00000,0.22943
tactile_necessary_ambiguity,risk_aware_touch_policy,0,48,0.83333,0.06250,0.08333,0.18401,2.00000,0.23396,0.95833,0.39679,0.04167,0.00000,0.25531
tactile_necessary_ambiguity,risk_aware_touch_policy,1,48,0.66667,0.20833,0.12500,0.19864,2.00000,0.23187,0.95833,0.43205,0.06250,0.00000,0.28780
tactile_necessary_ambiguity,risk_aware_touch_policy,2,48,0.79167,0.12500,0.08333,0.20272,2.00000,0.23813,0.91667,0.39004,0.02083,0.00000,0.30579
tactile_necessary_ambiguity,risk_aware_touch_policy,3,48,0.79167,0.10417,0.10417,0.19947,2.00000,0.23583,0.92361,0.40328,0.06250,0.00000,0.26730
tactile_necessary_ambiguity,risk_aware_touch_policy,4,48,0.70833,0.10417,0.16667,0.18916,2.00000,0.23792,0.92361,0.37478,0.04167,0.00000,0.29376
tactile_necessary_ambiguity,risk_aware_touch_policy,5,48,0.91667,0.02083,0.06250,0.16552,2.00000,0.23000,0.96528,0.40015,0.02083,0.00000,0.21444
tactile_necessary_ambiguity,risk_aware_touch_policy,6,48,0.70833,0.08333,0.18750,0.16975,2.00000,0.24146,0.96528,0.41313,0.04167,0.00000,0.27234
tactile_necessary_ambiguity,risk_aware_touch_policy,7,48,0.87500,0.02083,0.10417,0.17853,2.00000,0.23937,0.96528,0.38871,0.06250,0.00000,0.25980
tactile_necessary_ambiguity,risk_aware_touch_policy,8,48,0.68750,0.08333,0.22917,0.19802,2.00000,0.23521,0.95139,0.41259,0.04167,0.00000,0.31101
tactile_necessary_ambiguity,risk_aware_touch_policy,9,48,0.81250,0.06250,0.08333,0.19044,2.00000,0.23104,0.94444,0.41264,0.02083,0.00000,0.28735
tactile_necessary_ambiguity,budgeted_information_gain,0,48,0.58333,0.33333,0.08333,0.17050,3.00000,0.35708,0.97222,0.43045,0.06250,0.00000,0.25242
tactile_necessary_ambiguity,budgeted_information_gain,1,48,0.54167,0.41667,0.06250,0.19764,3.00000,0.35625,0.97917,0.47968,0.02083,0.00000,0.28914
tactile_necessary_ambiguity,budgeted_information_gain,2,48,0.52083,0.41667,0.06250,0.17937,3.00000,0.35437,0.95139,0.42127,0.04167,0.00000,0.25128
tactile_necessary_ambiguity,budgeted_information_gain,3,48,0.56250,0.39583,0.02083,0.19985,3.00000,0.35833,0.92361,0.40647,0.12500,0.00000,0.27862
tactile_necessary_ambiguity,budgeted_information_gain,4,48,0.58333,0.33333,0.10417,0.18277,3.00000,0.35646,0.95139,0.40380,0.02083,0.00000,0.27540
tactile_necessary_ambiguity,budgeted_information_gain,5,48,0.62500,0.35417,0.02083,0.17011,3.00000,0.35812,0.95833,0.40412,0.12500,0.00000,0.24492
tactile_necessary_ambiguity,budgeted_information_gain,6,48,0.66667,0.22917,0.10417,0.15587,3.00000,0.35708,0.97222,0.42163,0.08333,0.00000,0.22505
tactile_necessary_ambiguity,budgeted_information_gain,7,48,0.52083,0.35417,0.12500,0.16747,3.00000,0.35917,0.99306,0.43565,0.06250,0.00000,0.24726
tactile_necessary_ambiguity,budgeted_information_gain,8,48,0.56250,0.35417,0.08333,0.18347,3.00000,0.35813,0.93750,0.40070,0.10417,0.00000,0.26629
tactile_necessary_ambiguity,budgeted_information_gain,9,48,0.66667,0.25000,0.08333,0.17963,3.00000,0.35771,0.97222,0.44908,0.06250,0.00000,0.26603
tactile_necessary_ambiguity,calibrated_debt_threshold,0,48,0.81250,0.08333,0.08333,0.18168,1.95833,0.22271,0.95139,0.39368,0.02083,0.00000,0.27051
tactile_necessary_ambiguity,calibrated_debt_threshold,1,48,0.68750,0.18750,0.12500,0.19207,2.00000,0.22958,0.96528,0.45611,0.02083,0.00000,0.28264
tactile_necessary_ambiguity,calibrated_debt_threshold,2,48,0.77083,0.14583,0.08333,0.18977,1.95833,0.22875,0.92361,0.38906,0.02083,0.00000,0.28201
tactile_necessary_ambiguity,calibrated_debt_threshold,3,48,0.68750,0.16667,0.12500,0.20418,1.97917,0.22750,0.92361,0.42902,0.08333,0.00000,0.27343
tactile_necessary_ambiguity,calibrated_debt_threshold,4,48,0.75000,0.08333,0.14583,0.18880,1.97917,0.22375,0.93056,0.39147,0.02083,0.00000,0.30702
tactile_necessary_ambiguity,calibrated_debt_threshold,5,48,0.87500,0.02083,0.10417,0.17018,1.87500,0.21146,0.97222,0.41535,0.04167,0.00000,0.24369
tactile_necessary_ambiguity,calibrated_debt_threshold,6,48,0.68750,0.10417,0.18750,0.17592,2.00000,0.23521,0.95139,0.41832,0.06250,0.00000,0.27648
tactile_necessary_ambiguity,calibrated_debt_threshold,7,48,0.85417,0.04167,0.10417,0.17418,1.93750,0.22917,0.97917,0.40236,0.06250,0.00000,0.26306
tactile_necessary_ambiguity,calibrated_debt_threshold,8,48,0.64583,0.08333,0.25000,0.20263,1.97917,0.23062,0.94444,0.41858,0.04167,0.00000,0.31870
tactile_necessary_ambiguity,calibrated_debt_threshold,9,48,0.83333,0.06250,0.08333,0.18868,1.97917,0.22167,0.95833,0.43087,0.04167,0.00000,0.27686
tactile_necessary_ambiguity,counterfactual_material_filter,0,48,0.77083,0.14583,0.06250,0.17093,2.37500,0.27958,0.97222,0.39601,0.02083,0.00000,0.24690
tactile_necessary_ambiguity,counterfactual_material_filter,1,48,0.58333,0.33333,0.14583,0.19415,2.62500,0.31000,0.97917,0.46094,0.04167,0.00000,0.26690
tactile_necessary_ambiguity,counterfactual_material_filter,2,48,0.62500,0.31250,0.06250,0.18454,2.37500,0.28187,0.94444,0.39078,0.02083,0.00000,0.25497
tactile_necessary_ambiguity,counterfactual_material_filter,3,48,0.64583,0.22917,0.10417,0.19963,2.47917,0.29792,0.93056,0.39746,0.10417,0.00000,0.27940
tactile_necessary_ambiguity,counterfactual_material_filter,4,48,0.64583,0.22917,0.14583,0.17849,2.72917,0.32542,0.95139,0.38318,0.02083,0.00000,0.26970
tactile_necessary_ambiguity,counterfactual_material_filter,5,48,0.75000,0.18750,0.10417,0.16827,2.35417,0.27729,0.96528,0.38580,0.08333,0.00000,0.24453
tactile_necessary_ambiguity,counterfactual_material_filter,6,48,0.70833,0.10417,0.18750,0.16465,2.62500,0.31458,0.97222,0.40800,0.08333,0.00000,0.24136
tactile_necessary_ambiguity,counterfactual_material_filter,7,48,0.72917,0.16667,0.10417,0.17096,2.35417,0.28313,0.97917,0.39485,0.04167,0.00000,0.24872
tactile_necessary_ambiguity,counterfactual_material_filter,8,48,0.60417,0.18750,0.20833,0.19289,2.60417,0.31062,0.93750,0.38378,0.08333,0.00000,0.29348
tactile_necessary_ambiguity,counterfactual_material_filter,9,48,0.77083,0.12500,0.10417,0.18547,2.47917,0.28729,0.96528,0.42021,0.04167,0.00000,0.26169
tactile_necessary_ambiguity,grounding_debt_planner_v5,0,48,0.83333,0.06250,0.08333,0.17620,2.87500,0.33813,0.96528,0.41979,0.00000,0.00000,0.26234
tactile_necessary_ambiguity,grounding_debt_planner_v5,1,48,0.64583,0.20833,0.14583,0.19630,2.91667,0.34500,0.97917,0.47334,0.02083,0.00000,0.26859
tactile_necessary_ambiguity,grounding_debt_planner_v5,2,48,0.83333,0.10417,0.06250,0.18592,2.85417,0.33479,0.94444,0.40785,0.00000,0.00000,0.26068
tactile_necessary_ambiguity,grounding_debt_planner_v5,3,48,0.70833,0.16667,0.10417,0.20148,2.89583,0.34146,0.93056,0.41522,0.08333,0.00000,0.27940
tactile_necessary_ambiguity,grounding_debt_planner_v5,4,48,0.75000,0.12500,0.12500,0.17857,2.97917,0.35479,0.95139,0.39685,0.00000,0.00000,0.27396
tactile_necessary_ambiguity,grounding_debt_planner_v5,5,48,0.83333,0.06250,0.10417,0.16565,2.91667,0.34583,0.97222,0.41312,0.02083,0.00000,0.24810
tactile_necessary_ambiguity,grounding_debt_planner_v5,6,48,0.75000,0.06250,0.18750,0.16477,2.93750,0.34875,0.97222,0.42160,0.04167,0.00000,0.24236
tactile_necessary_ambiguity,grounding_debt_planner_v5,7,48,0.81250,0.08333,0.10417,0.17288,2.91667,0.34563,0.97917,0.41350,0.04167,0.00000,0.25052
tactile_necessary_ambiguity,grounding_debt_planner_v5,8,48,0.68750,0.08333,0.20833,0.19777,2.93750,0.34896,0.93750,0.40495,0.08333,0.00000,0.29508
tactile_necessary_ambiguity,grounding_debt_planner_v5,9,48,0.81250,0.06250,0.12500,0.18882,2.89583,0.34167,0.96528,0.44205,0.06250,0.00000,0.25996
tactile_necessary_ambiguity,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01249,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01704
tactile_necessary_ambiguity,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01375,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01885
tactile_necessary_ambiguity,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01298,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01812
tactile_necessary_ambiguity,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01307,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01700
tactile_necessary_ambiguity,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01272,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01826
tactile_necessary_ambiguity,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01265,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01693
tactile_necessary_ambiguity,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01219,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01659
tactile_necessary_ambiguity,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01254,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01729
tactile_necessary_ambiguity,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01328,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01673
tactile_necessary_ambiguity,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01274,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01673
material_novelty_shift,language_prior_policy,0,48,0.66667,0.20833,0.12500,0.22181,0.00000,0.00000,0.92361,0.42759,0.04167,0.00000,0.30175
material_novelty_shift,language_prior_policy,1,48,0.72917,0.06250,0.18750,0.20120,0.00000,0.00000,0.95833,0.44534,0.02083,0.00000,0.30002
material_novelty_shift,language_prior_policy,2,48,0.52083,0.31250,0.14583,0.22241,0.00000,0.00000,0.93056,0.44140,0.06250,0.00000,0.35651
material_novelty_shift,language_prior_policy,3,48,0.64583,0.27083,0.08333,0.22335,0.00000,0.00000,0.93750,0.43445,0.06250,0.00000,0.31076
material_novelty_shift,language_prior_policy,4,48,0.62500,0.27083,0.10417,0.20216,0.00000,0.00000,0.98611,0.45256,0.08333,0.00000,0.31681
material_novelty_shift,language_prior_policy,5,48,0.60417,0.16667,0.20833,0.20717,0.00000,0.00000,0.96528,0.46437,0.04167,0.00000,0.30045
material_novelty_shift,language_prior_policy,6,48,0.72917,0.20833,0.04167,0.19576,0.00000,0.00000,0.96528,0.44392,0.04167,0.00000,0.30804
material_novelty_shift,language_prior_policy,7,48,0.56250,0.27083,0.14583,0.21645,0.00000,0.00000,0.97222,0.47960,0.10417,0.00000,0.29857
material_novelty_shift,language_prior_policy,8,48,0.50000,0.27083,0.18750,0.22697,0.00000,0.00000,0.93750,0.40618,0.14583,0.00000,0.31741
material_novelty_shift,language_prior_policy,9,48,0.72917,0.14583,0.08333,0.19979,0.00000,0.00000,0.93056,0.41163,0.10417,0.00000,0.32010
material_novelty_shift,vision_language_policy,0,48,0.60417,0.22917,0.16667,0.23622,0.00000,0.00000,0.86111,0.44530,0.04167,0.00000,0.32648
material_novelty_shift,vision_language_policy,1,48,0.47917,0.22917,0.25000,0.24379,0.00000,0.00000,0.83333,0.46728,0.06250,0.00000,0.33637
material_novelty_shift,vision_language_policy,2,48,0.50000,0.35417,0.14583,0.23348,0.00000,0.00000,0.87500,0.48080,0.00000,0.00000,0.34255
material_novelty_shift,vision_language_policy,3,48,0.50000,0.31250,0.14583,0.23964,0.00000,0.00000,0.85417,0.48083,0.04167,0.00000,0.34419
material_novelty_shift,vision_language_policy,4,48,0.56250,0.25000,0.18750,0.23568,0.00000,0.00000,0.86806,0.43035,0.02083,0.00000,0.33023
material_novelty_shift,vision_language_policy,5,48,0.54167,0.18750,0.18750,0.22767,0.00000,0.00000,0.81945,0.39931,0.04167,0.00000,0.34333
material_novelty_shift,vision_language_policy,6,48,0.60417,0.27083,0.08333,0.23591,0.00000,0.00000,0.83333,0.43605,0.02083,0.00000,0.36183
material_novelty_shift,vision_language_policy,7,48,0.50000,0.29167,0.16667,0.23305,0.00000,0.00000,0.80556,0.40398,0.00000,0.00000,0.33154
material_novelty_shift,vision_language_policy,8,48,0.39583,0.35417,0.22917,0.25379,0.00000,0.00000,0.82639,0.42958,0.02083,0.00000,0.36980
material_novelty_shift,vision_language_policy,9,48,0.62500,0.16667,0.14583,0.22238,0.00000,0.00000,0.84028,0.43752,0.08333,0.00000,0.35563
material_novelty_shift,uncertainty_threshold_policy,0,48,0.47917,0.10417,0.25000,0.26961,0.00000,0.00000,0.86111,0.44530,0.06250,0.00000,0.43654
material_novelty_shift,uncertainty_threshold_policy,1,48,0.43750,0.06250,0.45833,0.29546,0.00000,0.00000,0.83333,0.46728,0.06250,0.00000,0.46706
material_novelty_shift,uncertainty_threshold_policy,2,48,0.43750,0.08333,0.33333,0.27610,0.00000,0.00000,0.87500,0.48080,0.02083,0.00000,0.36741
material_novelty_shift,uncertainty_threshold_policy,3,48,0.37500,0.12500,0.31250,0.28933,0.00000,0.00000,0.85417,0.48083,0.04167,0.00000,0.40647
material_novelty_shift,uncertainty_threshold_policy,4,48,0.37500,0.10417,0.43750,0.28815,0.00000,0.00000,0.86806,0.43035,0.06250,0.00000,0.44475
material_novelty_shift,uncertainty_threshold_policy,5,48,0.37500,0.06250,0.47917,0.29471,0.00000,0.00000,0.81945,0.39931,0.02083,0.00000,0.46671
material_novelty_shift,uncertainty_threshold_policy,6,48,0.33333,0.14583,0.29167,0.29314,0.00000,0.00000,0.83333,0.43605,0.04167,0.00000,0.45659
material_novelty_shift,uncertainty_threshold_policy,7,48,0.43750,0.10417,0.31250,0.26087,0.00000,0.00000,0.80556,0.40398,0.04167,0.00000,0.42521
material_novelty_shift,uncertainty_threshold_policy,8,48,0.45833,0.12500,0.31250,0.28861,0.00000,0.00000,0.82639,0.42958,0.02083,0.00000,0.48103
material_novelty_shift,uncertainty_threshold_policy,9,48,0.41667,0.06250,0.37500,0.27172,0.00000,0.00000,0.84028,0.43752,0.06250,0.00000,0.43225
material_novelty_shift,passive_tactile_classifier,0,48,0.58333,0.25000,0.14583,0.22476,2.00000,0.24000,0.86806,0.44840,0.00000,0.00000,0.33641
material_novelty_shift,passive_tactile_classifier,1,48,0.52083,0.20833,0.22917,0.23044,2.00000,0.24000,0.85417,0.44153,0.00000,0.00000,0.30703
material_novelty_shift,passive_tactile_classifier,2,48,0.56250,0.29167,0.14583,0.22530,2.00000,0.24000,0.88195,0.45159,0.00000,0.00000,0.33703
material_novelty_shift,passive_tactile_classifier,3,48,0.47917,0.31250,0.18750,0.23705,2.00000,0.24000,0.88889,0.47560,0.00000,0.00000,0.34232
material_novelty_shift,passive_tactile_classifier,4,48,0.54167,0.25000,0.18750,0.22976,2.00000,0.24000,0.89583,0.45040,0.02083,0.00000,0.34300
material_novelty_shift,passive_tactile_classifier,5,48,0.60417,0.16667,0.20833,0.21648,2.00000,0.24000,0.88195,0.46514,0.02083,0.00000,0.28879
material_novelty_shift,passive_tactile_classifier,6,48,0.60417,0.25000,0.08333,0.22956,2.00000,0.24000,0.86806,0.46385,0.00000,0.00000,0.33853
material_novelty_shift,passive_tactile_classifier,7,48,0.58333,0.27083,0.10417,0.21681,2.00000,0.24000,0.86806,0.43502,0.00000,0.00000,0.33043
material_novelty_shift,passive_tactile_classifier,8,48,0.39583,0.35417,0.22917,0.24136,2.00000,0.24000,0.87500,0.45622,0.04167,0.00000,0.34432
material_novelty_shift,passive_tactile_classifier,9,48,0.58333,0.18750,0.12500,0.21212,2.00000,0.24000,0.88194,0.43643,0.02083,0.00000,0.34724
material_novelty_shift,greedy_active_touch,0,48,0.56250,0.27083,0.14583,0.20919,2.00000,0.25188,0.88889,0.40888,0.00000,0.00000,0.31871
material_novelty_shift,greedy_active_touch,1,48,0.50000,0.31250,0.16667,0.21595,2.00000,0.26042,0.86806,0.39860,0.02083,0.00000,0.32011
material_novelty_shift,greedy_active_touch,2,48,0.50000,0.41667,0.10417,0.21844,2.00000,0.27167,0.88889,0.43782,0.02083,0.00000,0.33440
material_novelty_shift,greedy_active_touch,3,48,0.54167,0.27083,0.18750,0.20841,2.00000,0.24792,0.91667,0.43668,0.02083,0.00000,0.30717
