split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,ablation
combined_hard_shift,0,28,no_probe_cost_regularizer,slide,oily_block,1,0,0,0.15210,4,0.47000,0.66667,0.65034,0.31701,0.48516,0,0,heavy;slippery;soft;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,0,28,no_calibration,slide,oily_block,1,0,0,0.13803,2,0.24000,1.00000,0.52246,0.52246,0.80935,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,0,28,no_counterfactual_material_filter,slide,oily_block,1,0,0,0.13803,2,0.24000,1.00000,0.52246,0.52246,0.60235,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,0,28,oracle_handoff,slide,oily_block,1,0,0,0.00866,0,0.00000,1.00000,0.04000,0.04000,0.91380,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,0,29,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,0,29,no_debt_estimator,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,0,29,no_active_probe_selection,insert,rigid_insert,1,0,0,0.13326,2,0.24000,1.00000,0.83064,0.83064,0.43654,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,0,29,no_tactile_belief_update,insert,rigid_insert,1,0,0,0.20742,2,0.18000,0.66667,0.69888,0.36554,0.52617,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,0,29,no_language_vision_conflict_detector,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,0,29,no_safety_gate,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,0,29,no_probe_cost_regularizer,insert,rigid_insert,0,1,0,0.23979,4,0.48000,0.66667,0.72806,0.39473,0.43497,0,0,fragile;soft;slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,0,29,no_calibration,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.65585,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,0,29,no_counterfactual_material_filter,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,0,29,oracle_handoff,insert,rigid_insert,1,0,0,0.00814,0,0.00000,1.00000,0.04000,0.04000,0.90825,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,0,30,grounding_debt_planner_v5,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.62261,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,0,30,no_debt_estimator,pick,polished_cylinder,0,0,1,0.27469,2,0.26000,0.66667,0.32836,0.00497,0.71951,0,0,fragile;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,0,30,no_active_probe_selection,pick,polished_cylinder,0,0,1,0.27319,2,0.24000,0.66667,0.64594,0.31261,0.56071,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,0,30,no_tactile_belief_update,pick,polished_cylinder,0,0,1,0.35286,2,0.18000,0.66667,0.62958,0.29625,0.59033,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,0,30,no_language_vision_conflict_detector,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.62261,0,0,fragile;slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,0,30,no_safety_gate,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.62261,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,0,30,no_probe_cost_regularizer,pick,polished_cylinder,0,1,1,0.23917,4,0.51000,0.66667,0.45611,0.12278,0.60028,0,0,fragile;slippery;heavy;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,0,30,no_calibration,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.82961,1,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,0,30,no_counterfactual_material_filter,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.62261,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,0,30,oracle_handoff,pick,polished_cylinder,1,0,0,0.01219,0,0.00000,1.00000,0.04000,0.04000,0.93637,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,0,31,grounding_debt_planner_v5,pour,empty_cup,0,1,0,0.34825,2,0.25000,0.33333,0.82601,0.15935,0.41584,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,0,31,no_debt_estimator,pour,empty_cup,0,1,0,0.38681,2,0.18000,0.33333,0.92221,0.25554,0.39116,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,0,31,no_active_probe_selection,pour,empty_cup,0,1,0,0.38836,2,0.24000,0.33333,0.89974,0.23307,0.38172,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,0,31,no_tactile_belief_update,pour,empty_cup,0,1,0,0.35708,2,0.25000,0.66667,0.84828,0.51495,0.40426,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,0,31,no_language_vision_conflict_detector,pour,empty_cup,0,1,0,0.34825,2,0.25000,0.33333,0.82601,0.15935,0.41584,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,0,31,no_safety_gate,pour,empty_cup,0,1,0,0.34825,2,0.25000,0.33333,0.82601,0.15935,0.41584,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,0,31,no_probe_cost_regularizer,pour,empty_cup,0,1,0,0.34647,4,0.54000,0.33333,0.80354,0.13688,0.35571,0,0,full;heavy;slippery;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,0,31,no_calibration,pour,empty_cup,0,1,0,0.34825,2,0.25000,0.33333,0.82601,0.15935,0.62284,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,0,31,no_counterfactual_material_filter,pour,empty_cup,0,1,0,0.34825,2,0.25000,0.33333,0.82601,0.15935,0.41584,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,0,31,oracle_handoff,pour,empty_cup,1,0,0,0.01502,0,0.00000,1.00000,0.04000,0.04000,0.88936,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,0,grounding_debt_planner_v5,pour,opaque_cup,1,0,0,0.11303,2,0.24000,0.66667,0.49854,0.16521,0.66750,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,0,no_debt_estimator,pour,opaque_cup,1,0,0,0.11542,2,0.18000,0.66667,0.49670,0.16337,0.68958,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,0,no_active_probe_selection,pour,opaque_cup,1,0,0,0.11303,2,0.24000,0.66667,0.49854,0.16521,0.66750,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,0,no_tactile_belief_update,pour,opaque_cup,1,0,0,0.19787,2,0.24000,0.33333,0.61817,0.04850,0.60530,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,0,no_language_vision_conflict_detector,pour,opaque_cup,1,0,0,0.11303,2,0.24000,0.66667,0.49854,0.16521,0.66750,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,0,no_safety_gate,pour,opaque_cup,1,0,0,0.12745,2,0.24000,0.66667,0.49854,0.16521,0.66750,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,0,no_probe_cost_regularizer,pour,opaque_cup,0,1,0,0.13277,4,0.51000,0.66667,0.57008,0.23674,0.57117,0,0,slippery;heavy;full;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,0,no_calibration,pour,opaque_cup,1,0,0,0.11303,2,0.24000,0.66667,0.49854,0.16521,0.87450,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,0,no_counterfactual_material_filter,pour,opaque_cup,1,0,0,0.11303,2,0.24000,0.66667,0.49854,0.16521,0.66750,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,0,oracle_handoff,pour,opaque_cup,1,0,0,0.00702,0,0.00000,1.00000,0.04000,0.04000,0.96652,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,1,grounding_debt_planner_v5,open,loose_lid_box,0,0,1,0.30569,2,0.23000,0.33333,0.83727,0.17061,0.46228,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,1,no_debt_estimator,open,loose_lid_box,0,0,1,0.30569,2,0.23000,0.33333,0.83727,0.17061,0.46228,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,1,no_active_probe_selection,open,loose_lid_box,1,0,0,0.25354,2,0.24000,1.00000,0.93127,0.93127,0.41552,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,1,no_tactile_belief_update,open,loose_lid_box,1,0,0,0.27906,2,0.23000,1.00000,0.93127,0.93127,0.41341,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,1,no_language_vision_conflict_detector,open,loose_lid_box,0,0,1,0.26954,2,0.25000,0.66667,0.76271,0.42938,0.48839,0,0,fragile;locked,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,1,no_safety_gate,open,loose_lid_box,1,0,0,0.25710,2,0.23000,0.33333,0.83727,0.17061,0.46228,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,1,no_probe_cost_regularizer,open,loose_lid_box,0,0,1,0.27459,3,0.38000,0.33333,0.74596,0.07930,0.46330,0,0,fragile;locked;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,1,no_calibration,open,loose_lid_box,0,0,1,0.30569,2,0.23000,0.33333,0.83727,0.17061,0.66928,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,1,no_counterfactual_material_filter,open,loose_lid_box,0,0,1,0.30569,2,0.23000,0.33333,0.83727,0.17061,0.46228,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,1,oracle_handoff,open,loose_lid_box,1,0,0,0.01118,0,0.00000,1.00000,0.04000,0.04000,0.93956,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,2,grounding_debt_planner_v5,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.50285,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,2,no_debt_estimator,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.50285,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,2,no_active_probe_selection,handoff,generic_part,1,0,0,0.16152,2,0.24000,1.00000,0.53456,0.53456,0.59255,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,2,no_tactile_belief_update,handoff,generic_part,1,0,0,0.23115,2,0.18000,1.00000,0.78552,0.78552,0.48318,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,2,no_language_vision_conflict_detector,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.50285,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,2,no_safety_gate,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.50285,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,2,no_probe_cost_regularizer,handoff,generic_part,0,1,0,0.17591,4,0.49000,1.00000,0.59583,0.59583,0.49734,0,0,fragile;slippery;heavy;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,2,no_calibration,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.70985,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,2,no_counterfactual_material_filter,handoff,generic_part,1,0,0,0.20396,2,0.18000,1.00000,0.74769,0.74769,0.50285,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,2,oracle_handoff,handoff,generic_part,1,0,0,0.01207,0,0.00000,1.00000,0.04000,0.04000,0.91030,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,3,grounding_debt_planner_v5,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.56809,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,3,no_debt_estimator,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.56809,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,3,no_active_probe_selection,slide,generic_part,1,0,0,0.18291,2,0.24000,0.66667,0.72270,0.38936,0.48266,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,3,no_tactile_belief_update,slide,generic_part,1,0,0,0.23601,2,0.21000,0.66667,0.78352,0.45019,0.45525,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,3,no_language_vision_conflict_detector,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.56809,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,3,no_safety_gate,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.56809,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,3,no_probe_cost_regularizer,slide,generic_part,0,1,0,0.19320,4,0.52000,0.66667,0.43100,0.09766,0.55409,0,0,soft;slippery;heavy;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,3,no_calibration,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.77509,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,3,no_counterfactual_material_filter,slide,generic_part,1,0,0,0.23618,2,0.21000,0.66667,0.56653,0.23320,0.56809,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,3,oracle_handoff,slide,generic_part,1,0,0,0.00984,0,0.00000,1.00000,0.04000,0.04000,0.89824,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,4,grounding_debt_planner_v5,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,4,no_debt_estimator,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,4,no_active_probe_selection,insert,foam_insert,1,0,0,0.24419,2,0.24000,0.66667,0.75797,0.42464,0.45849,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,4,no_tactile_belief_update,insert,foam_insert,1,0,0,0.24484,2,0.18000,0.66667,0.75835,0.42501,0.47942,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,4,no_language_vision_conflict_detector,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,4,no_safety_gate,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,4,no_probe_cost_regularizer,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,4,no_calibration,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.74447,1,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,4,no_counterfactual_material_filter,insert,foam_insert,0,1,0,0.33528,2,0.18000,1.00000,0.64670,0.64670,0.53747,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,4,oracle_handoff,insert,foam_insert,1,0,0,0.01296,0,0.00000,1.00000,0.04000,0.04000,0.89241,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,5,grounding_debt_planner_v5,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,5,no_debt_estimator,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,5,no_active_probe_selection,pick,dense_block,0,0,1,0.57518,2,0.24000,0.33333,0.60133,0.06534,0.53171,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,5,no_tactile_belief_update,pick,dense_block,0,0,1,0.59352,2,0.18000,0.00000,0.48404,0.51596,0.61382,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,5,no_language_vision_conflict_detector,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,5,no_safety_gate,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,5,no_probe_cost_regularizer,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,5,no_calibration,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.65607,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,5,no_counterfactual_material_filter,pick,dense_block,0,0,1,0.40039,2,0.18000,0.66667,0.80086,0.46753,0.44907,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,1,5,oracle_handoff,pick,dense_block,1,0,0,0.01394,0,0.00000,1.00000,0.04000,0.04000,0.88417,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,1,6,grounding_debt_planner_v5,pour,opaque_cup,0,1,0,0.21011,2,0.24000,1.00000,0.24624,0.24624,0.71912,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,1,6,no_debt_estimator,pour,opaque_cup,0,1,0,0.30541,2,0.23000,0.33333,0.44728,0.21938,0.61246,0,0,fragile;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,1,6,no_active_probe_selection,pour,opaque_cup,0,1,0,0.21011,2,0.24000,1.00000,0.24624,0.24624,0.71912,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,1,6,no_tactile_belief_update,pour,opaque_cup,0,1,0,0.31127,2,0.24000,0.33333,0.44728,0.21938,0.61457,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,1,6,no_language_vision_conflict_detector,pour,opaque_cup,0,1,0,0.21011,2,0.24000,1.00000,0.24624,0.24624,0.71912,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,1,6,no_safety_gate,pour,opaque_cup,0,1,0,0.21068,2,0.24000,1.00000,0.24624,0.24624,0.71912,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,1,6,no_probe_cost_regularizer,pour,opaque_cup,0,1,0,0.14561,4,0.56000,1.00000,0.37768,0.37768,0.56206,0,0,heavy;slippery;full;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,1,6,no_calibration,pour,opaque_cup,0,1,0,0.21011,2,0.24000,1.00000,0.24624,0.24624,0.92612,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,1,6,no_counterfactual_material_filter,pour,opaque_cup,0,1,0,0.21011,2,0.24000,1.00000,0.24624,0.24624,0.71912,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
