split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical
visual_counterfactual,6,24,vision_language_policy,pick,thin_shell,0,1,0,0.39444,0,0.00000,0.66667,0.57906,0.24573,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,uncertainty_threshold_policy,pick,thin_shell,0,1,0,0.27249,0,0.00000,0.66667,0.57906,0.24573,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,passive_tactile_classifier,pick,thin_shell,0,1,0,0.23828,2,0.24000,1.00000,0.63056,0.63056,slippery;heavy,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,greedy_active_touch,pick,thin_shell,0,1,0,0.34395,2,0.18000,0.66667,0.38974,0.05641,slippery;fragile,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.23042,6,0.79000,1.00000,0.56765,0.56765,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,grounding_debt_planner,pick,thin_shell,0,1,0,0.27185,2,0.18000,0.66667,0.38974,0.05641,slippery;fragile,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,24,oracle_tactile_upper_bound,pick,thin_shell,1,0,0,0.01424,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,language_prior_policy,pour,opaque_cup,1,0,0,0.06450,0,0.00000,1.00000,0.22746,0.22746,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,vision_language_policy,pour,opaque_cup,1,0,0,0.12384,0,0.00000,0.66667,0.65535,0.32202,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,uncertainty_threshold_policy,pour,opaque_cup,1,0,0,0.22716,0,0.00000,0.66667,0.65535,0.32202,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,passive_tactile_classifier,pour,opaque_cup,1,0,0,0.06970,2,0.24000,1.00000,0.42387,0.42387,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,greedy_active_touch,pour,opaque_cup,1,0,0,0.17363,2,0.32000,0.66667,0.43177,0.09844,full;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,strong_tactile_then_policy,pour,opaque_cup,1,0,0,0.06238,6,0.79000,1.00000,0.20911,0.20911,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,grounding_debt_planner,pour,opaque_cup,1,0,0,0.06520,2,0.25000,1.00000,0.20769,0.20769,slippery;full,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,25,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.00635,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,language_prior_policy,open,latched_box,1,0,0,0.23133,0,0.00000,1.00000,0.23876,0.23876,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,vision_language_policy,open,latched_box,1,0,0,0.16901,0,0.00000,1.00000,0.33614,0.33614,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,uncertainty_threshold_policy,open,latched_box,1,0,0,0.16901,0,0.00000,1.00000,0.33614,0.33614,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,passive_tactile_classifier,open,latched_box,1,0,0,0.13396,2,0.24000,1.00000,0.33614,0.33614,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,greedy_active_touch,open,latched_box,1,0,0,0.11889,2,0.18000,1.00000,0.29297,0.29297,slippery;fragile,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,strong_tactile_then_policy,open,latched_box,1,0,0,0.14647,6,0.79000,1.00000,0.35192,0.35192,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,grounding_debt_planner,open,latched_box,1,0,0,0.16270,2,0.23000,1.00000,0.30319,0.30319,fragile;soft,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,26,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01659,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,language_prior_policy,handoff,thin_shell,1,0,0,0.20111,0,0.00000,1.00000,0.42871,0.42871,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,vision_language_policy,handoff,thin_shell,0,1,0,0.26034,0,0.00000,0.66667,0.41541,0.08208,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,uncertainty_threshold_policy,handoff,thin_shell,0,1,0,0.26034,0,0.00000,0.66667,0.41541,0.08208,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,passive_tactile_classifier,handoff,thin_shell,1,0,0,0.18564,2,0.24000,1.00000,0.41856,0.41856,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,greedy_active_touch,handoff,thin_shell,0,1,0,0.15150,2,0.33000,1.00000,0.35416,0.35416,full;heavy,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.17106,6,0.79000,1.00000,0.41925,0.41925,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,grounding_debt_planner,handoff,thin_shell,1,0,0,0.14287,2,0.26000,1.00000,0.36647,0.36647,heavy;fragile,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,27,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,language_prior_policy,slide,ceramic_tool,1,0,0,0.11332,0,0.00000,1.00000,0.25312,0.25312,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,vision_language_policy,slide,ceramic_tool,1,0,0,0.08006,0,0.00000,0.66667,0.63980,0.30647,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,uncertainty_threshold_policy,slide,ceramic_tool,1,0,0,0.18446,0,0.00000,0.66667,0.63980,0.30647,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,passive_tactile_classifier,slide,ceramic_tool,1,0,0,0.07387,2,0.24000,1.00000,0.49493,0.49493,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,greedy_active_touch,slide,ceramic_tool,0,1,0,0.06978,2,0.31000,1.00000,0.57848,0.57848,heavy;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.09309,6,0.79000,1.00000,0.37630,0.37630,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,grounding_debt_planner,slide,ceramic_tool,0,1,0,0.08686,2,0.29000,1.00000,0.45823,0.45823,heavy;soft,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,28,oracle_tactile_upper_bound,slide,ceramic_tool,1,0,0,0.00565,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,language_prior_policy,insert,rigid_insert,1,0,0,0.14617,0,0.00000,1.00000,0.41120,0.41120,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,vision_language_policy,insert,rigid_insert,1,0,0,0.21162,0,0.00000,1.00000,0.83172,0.83172,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,uncertainty_threshold_policy,insert,rigid_insert,0,0,1,0.30291,0,0.00000,1.00000,0.83172,0.83172,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.12810,2,0.24000,1.00000,0.58873,0.58873,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,greedy_active_touch,insert,rigid_insert,1,0,0,0.03643,2,0.21000,1.00000,0.29602,0.29602,soft;slippery,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.04471,6,0.79000,1.00000,0.27115,0.27115,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,grounding_debt_planner,insert,rigid_insert,1,0,0,0.15570,2,0.23000,1.00000,0.49406,0.49406,fragile;soft,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,29,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.00880,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,language_prior_policy,pick,ceramic_tool,1,0,0,0.11645,0,0.00000,1.00000,0.45219,0.45219,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,vision_language_policy,pick,ceramic_tool,0,1,0,0.24394,0,0.00000,0.66667,0.78018,0.44684,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,uncertainty_threshold_policy,pick,ceramic_tool,1,0,0,0.11243,0,0.00000,0.66667,0.78018,0.44684,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,passive_tactile_classifier,pick,ceramic_tool,1,0,0,0.15578,2,0.24000,1.00000,0.52696,0.52696,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,greedy_active_touch,pick,ceramic_tool,0,1,0,0.14250,2,0.31000,1.00000,0.51311,0.51311,heavy;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,strong_tactile_then_policy,pick,ceramic_tool,0,1,0,0.18758,6,0.79000,1.00000,0.54815,0.54815,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,grounding_debt_planner,pick,ceramic_tool,1,0,0,0.10774,2,0.24000,1.00000,0.49645,0.49645,heavy;slippery,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,30,oracle_tactile_upper_bound,pick,ceramic_tool,1,0,0,0.01099,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,language_prior_policy,pour,opaque_cup,1,0,0,0.11962,0,0.00000,1.00000,0.69678,0.69678,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,vision_language_policy,pour,opaque_cup,1,0,0,0.05640,0,0.00000,1.00000,0.43436,0.43436,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,uncertainty_threshold_policy,pour,opaque_cup,1,0,0,0.05640,0,0.00000,1.00000,0.43436,0.43436,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,passive_tactile_classifier,pour,opaque_cup,1,0,0,0.08725,2,0.24000,1.00000,0.31383,0.31383,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,greedy_active_touch,pour,opaque_cup,1,0,0,0.07889,2,0.30000,1.00000,0.25356,0.25356,soft;full,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,strong_tactile_then_policy,pour,opaque_cup,1,0,0,0.04649,6,0.79000,1.00000,0.13999,0.13999,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,grounding_debt_planner,pour,opaque_cup,1,0,0,0.10081,2,0.33000,1.00000,0.11535,0.11535,full;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,31,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.00635,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,language_prior_policy,open,latched_box,1,0,0,0.25830,0,0.00000,1.00000,0.44240,0.44240,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,vision_language_policy,open,latched_box,0,1,0,0.37380,0,0.00000,0.66667,0.60155,0.26822,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,uncertainty_threshold_policy,open,latched_box,0,0,0,0.39447,0,0.00000,0.66667,0.60155,0.26822,none,wrong_action_parameter,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,passive_tactile_classifier,open,latched_box,0,0,0,0.36385,2,0.24000,0.66667,0.60155,0.26822,slippery;heavy,wrong_action_parameter,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,greedy_active_touch,open,latched_box,0,1,0,0.16771,2,0.31000,1.00000,0.46873,0.46873,heavy;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,strong_tactile_then_policy,open,latched_box,0,1,0,0.19120,6,0.79000,1.00000,0.43581,0.43581,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,grounding_debt_planner,open,latched_box,0,0,0,0.37629,1,0.13000,0.66667,0.60235,0.26901,soft,wrong_action_parameter,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,32,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01613,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,language_prior_policy,handoff,generic_part,1,0,0,0.10419,0,0.00000,1.00000,0.15213,0.15213,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,vision_language_policy,handoff,generic_part,1,0,0,0.27018,0,0.00000,1.00000,0.65559,0.65559,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,uncertainty_threshold_policy,handoff,generic_part,1,0,0,0.25677,0,0.00000,1.00000,0.65559,0.65559,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,passive_tactile_classifier,handoff,generic_part,1,0,0,0.14186,2,0.24000,1.00000,0.26994,0.26994,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,greedy_active_touch,handoff,generic_part,1,0,0,0.12556,2,0.24000,1.00000,0.21607,0.21607,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,strong_tactile_then_policy,handoff,generic_part,1,0,0,0.10406,6,0.79000,1.00000,0.32841,0.32841,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,grounding_debt_planner,handoff,generic_part,1,0,0,0.12556,2,0.24000,1.00000,0.21607,0.21607,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,33,oracle_tactile_upper_bound,handoff,generic_part,1,0,0,0.01214,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,language_prior_policy,slide,polished_cylinder,1,0,0,0.20179,0,0.00000,1.00000,0.29184,0.29184,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,vision_language_policy,slide,polished_cylinder,1,0,0,0.12805,0,0.00000,0.66667,0.51589,0.18256,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,uncertainty_threshold_policy,slide,polished_cylinder,1,0,0,0.12805,0,0.00000,0.66667,0.51589,0.18256,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,passive_tactile_classifier,slide,polished_cylinder,1,0,0,0.13357,2,0.24000,0.66667,0.43114,0.09781,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,greedy_active_touch,slide,polished_cylinder,1,0,0,0.10373,2,0.28000,1.00000,0.42382,0.42382,soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,strong_tactile_then_policy,slide,polished_cylinder,1,0,0,0.11459,6,0.79000,1.00000,0.36152,0.36152,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,grounding_debt_planner,slide,polished_cylinder,1,0,0,0.20406,2,0.21000,1.00000,0.29058,0.29058,soft;slippery,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,34,oracle_tactile_upper_bound,slide,polished_cylinder,1,0,0,0.01709,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,language_prior_policy,insert,rigid_insert,1,0,0,0.20648,0,0.00000,1.00000,0.31860,0.31860,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,vision_language_policy,insert,rigid_insert,0,0,1,0.33302,0,0.00000,1.00000,0.76679,0.76679,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,uncertainty_threshold_policy,insert,rigid_insert,0,0,1,0.49133,0,0.00000,1.00000,0.76679,0.76679,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,passive_tactile_classifier,insert,rigid_insert,0,0,1,0.30958,2,0.24000,1.00000,0.58649,0.58649,slippery;heavy,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,greedy_active_touch,insert,rigid_insert,1,0,0,0.25382,2,0.30000,1.00000,0.61474,0.61474,soft;full,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,strong_tactile_then_policy,insert,rigid_insert,1,0,0,0.21497,6,0.79000,1.00000,0.37247,0.37247,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,grounding_debt_planner,insert,rigid_insert,1,0,0,0.24224,2,0.21000,1.00000,0.41730,0.41730,slippery;soft,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,35,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01687,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,language_prior_policy,pick,thin_shell,0,1,0,0.25102,0,0.00000,1.00000,0.65850,0.65850,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,vision_language_policy,pick,thin_shell,0,1,0,0.33124,0,0.00000,0.66667,0.60443,0.27110,none,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,uncertainty_threshold_policy,pick,thin_shell,1,0,0,0.18884,0,0.00000,0.66667,0.60443,0.27110,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,passive_tactile_classifier,pick,thin_shell,0,1,0,0.30882,2,0.24000,0.66667,0.52971,0.19638,slippery;heavy,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,greedy_active_touch,pick,thin_shell,0,1,0,0.28030,2,0.31000,0.66667,0.55561,0.22228,locked;heavy,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.14215,6,0.79000,1.00000,0.34917,0.34917,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,grounding_debt_planner,pick,thin_shell,1,0,0,0.12000,2,0.26000,1.00000,0.35741,0.35741,fragile;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,36,oracle_tactile_upper_bound,pick,thin_shell,1,0,0,0.01426,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,language_prior_policy,pour,empty_cup,1,0,0,0.21912,0,0.00000,1.00000,0.30420,0.30420,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,vision_language_policy,pour,empty_cup,0,0,0,0.37467,0,0.00000,0.33333,0.61632,0.05035,none,wrong_action_parameter,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,uncertainty_threshold_policy,pour,empty_cup,0,0,1,0.48279,0,0.00000,0.33333,0.61632,0.05035,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,passive_tactile_classifier,pour,empty_cup,0,0,0,0.34363,2,0.24000,0.66667,0.51166,0.17833,slippery;heavy,wrong_action_parameter,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,greedy_active_touch,pour,empty_cup,1,0,0,0.28844,2,0.18000,0.66667,0.45671,0.12338,slippery;fragile,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.15989,6,0.79000,1.00000,0.47181,0.47181,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,grounding_debt_planner,pour,empty_cup,1,0,0,0.21780,2,0.25000,1.00000,0.39085,0.39085,slippery;full,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,37,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01461,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,language_prior_policy,open,loose_lid_box,1,0,0,0.24607,0,0.00000,1.00000,0.38412,0.38412,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,vision_language_policy,open,loose_lid_box,0,0,1,0.35306,0,0.00000,0.66667,0.56231,0.22897,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,uncertainty_threshold_policy,open,loose_lid_box,0,0,1,0.51058,0,0.00000,0.66667,0.56231,0.22897,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.28415,2,0.24000,0.66667,0.56231,0.22897,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,greedy_active_touch,open,loose_lid_box,1,0,0,0.27646,2,0.24000,0.66667,0.56231,0.22897,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.15509,6,0.79000,1.00000,0.38366,0.38366,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,grounding_debt_planner,open,loose_lid_box,1,0,0,0.25216,2,0.23000,1.00000,0.44517,0.44517,fragile;soft,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,38,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,language_prior_policy,handoff,thin_shell,1,0,0,0.10831,0,0.00000,1.00000,0.44357,0.44357,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,vision_language_policy,handoff,thin_shell,1,0,0,0.08558,0,0.00000,0.66667,0.59912,0.26579,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,uncertainty_threshold_policy,handoff,thin_shell,0,0,1,0.22107,0,0.00000,0.66667,0.59912,0.26579,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,passive_tactile_classifier,handoff,thin_shell,1,0,0,0.05962,2,0.24000,1.00000,0.35971,0.35971,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,greedy_active_touch,handoff,thin_shell,0,1,0,0.04374,2,0.31000,1.00000,0.32181,0.32181,heavy;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.04204,6,0.79000,1.00000,0.31124,0.31124,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,grounding_debt_planner,handoff,thin_shell,1,0,0,0.05062,2,0.26000,1.00000,0.27525,0.27525,heavy;fragile,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,39,oracle_tactile_upper_bound,handoff,thin_shell,1,0,0,0.00526,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,language_prior_policy,slide,dense_block,1,0,0,0.20879,0,0.00000,1.00000,0.44131,0.44131,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,vision_language_policy,slide,dense_block,0,0,1,0.27515,0,0.00000,1.00000,0.67496,0.67496,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,uncertainty_threshold_policy,slide,dense_block,0,0,1,0.46945,0,0.00000,1.00000,0.67496,0.67496,none,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,passive_tactile_classifier,slide,dense_block,1,0,0,0.15328,2,0.24000,1.00000,0.41558,0.41558,slippery;heavy,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,greedy_active_touch,slide,dense_block,0,0,1,0.25932,2,0.23000,1.00000,0.52012,0.52012,soft;fragile,slip_or_drop,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,strong_tactile_then_policy,slide,dense_block,1,0,0,0.10302,6,0.79000,1.00000,0.27107,0.27107,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,grounding_debt_planner,slide,dense_block,1,0,0,0.17711,2,0.29000,1.00000,0.26366,0.26366,heavy;soft,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,40,oracle_tactile_upper_bound,slide,dense_block,1,0,0,0.01368,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
visual_counterfactual,6,41,language_prior_policy,insert,rigid_insert,1,0,0,0.20441,0,0.00000,1.00000,0.46343,0.46343,none,success,0.12000,0.42000,0.11000,0.08000,0.22000
