split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,risk_budget,confidence_threshold,coverage,fixed_risk_success,fixed_risk_false_safe
adversarial_language_vision_trap,9,6,calibrated_debt_threshold,handoff,glass_part,1,0,0,0.14851,2,0.18000,1.00000,0.57536,0.57536,0.56789,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,6,counterfactual_material_filter,handoff,glass_part,1,0,0,0.14196,2,0.18000,1.00000,0.55241,0.55241,0.57982,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,6,grounding_debt_planner_v5,handoff,glass_part,1,0,0,0.14196,2,0.18000,1.00000,0.55241,0.55241,0.57982,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,passive_tactile_classifier,slide,ceramic_tool,0,1,0,0.39638,2,0.24000,0.66667,0.37308,0.03975,0.70040,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.41586,6,0.79000,0.66667,0.37714,0.04380,0.53559,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,risk_aware_touch_policy,slide,ceramic_tool,0,1,0,0.36776,2,0.21000,0.66667,0.44886,0.11552,0.66532,0,0,slippery;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,calibrated_debt_threshold,slide,ceramic_tool,0,1,0,0.36727,1,0.08000,0.66667,0.44456,0.11122,0.65812,0,0,slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,counterfactual_material_filter,slide,ceramic_tool,0,1,0,0.36558,1,0.08000,0.66667,0.45073,0.11739,0.65491,0,0,slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,7,grounding_debt_planner_v5,slide,ceramic_tool,0,1,0,0.36611,2,0.21000,0.66667,0.45539,0.12206,0.61792,0,0,slippery;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,passive_tactile_classifier,insert,rigid_insert,0,0,1,0.37796,2,0.24000,0.66667,0.39799,0.06466,0.72233,1,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,strong_tactile_then_policy,insert,rigid_insert,0,0,1,0.26503,6,0.79000,0.66667,0.32440,0.00893,0.59789,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,risk_aware_touch_policy,insert,rigid_insert,0,0,1,0.43250,2,0.18000,0.66667,0.45292,0.11958,0.71537,0,0,fragile;slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,calibrated_debt_threshold,insert,rigid_insert,0,0,1,0.43250,2,0.18000,0.66667,0.45292,0.11958,0.67137,0,0,fragile;slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,counterfactual_material_filter,insert,rigid_insert,0,0,1,0.42989,2,0.18000,0.66667,0.45497,0.12164,0.67030,0,0,fragile;slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,8,grounding_debt_planner_v5,insert,rigid_insert,0,0,1,0.42989,2,0.18000,0.66667,0.45497,0.12164,0.67030,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,passive_tactile_classifier,pick,ceramic_tool,0,1,0,0.37915,2,0.24000,0.33333,0.74571,0.07904,0.48802,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,strong_tactile_then_policy,pick,ceramic_tool,0,1,0,0.33845,6,0.79000,0.66667,0.82832,0.49499,0.28236,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,risk_aware_touch_policy,pick,ceramic_tool,0,1,0,0.34809,2,0.26000,0.66667,0.64073,0.30740,0.53613,0,0,heavy;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,calibrated_debt_threshold,pick,ceramic_tool,0,1,0,0.34809,2,0.26000,0.66667,0.64073,0.30740,0.49213,0,0,fragile;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,counterfactual_material_filter,pick,ceramic_tool,0,1,0,0.34332,2,0.26000,0.66667,0.62419,0.29086,0.50073,0,0,fragile;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,9,grounding_debt_planner_v5,pick,ceramic_tool,0,1,0,0.34683,2,0.18000,0.66667,0.91760,0.58426,0.37624,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,passive_tactile_classifier,pour,empty_cup,1,0,0,0.16040,2,0.24000,1.00000,0.50036,0.50036,0.63878,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.22159,6,0.79000,1.00000,0.46378,0.46378,0.49509,0,0,fragile;slippery;heavy;full;soft;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,risk_aware_touch_policy,pour,empty_cup,1,0,0,0.16177,2,0.24000,1.00000,0.50157,0.50157,0.63815,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,calibrated_debt_threshold,pour,empty_cup,1,0,0,0.14024,2,0.25000,1.00000,0.40432,0.40432,0.64040,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,counterfactual_material_filter,pour,empty_cup,1,0,0,0.16250,2,0.24000,1.00000,0.50226,0.50226,0.59379,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,10,grounding_debt_planner_v5,pour,empty_cup,1,0,0,0.13922,2,0.25000,1.00000,0.39813,0.39813,0.64362,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,passive_tactile_classifier,open,latched_box,0,0,0,0.35515,2,0.24000,0.33333,0.74541,0.07875,0.46210,0,0,slippery;heavy,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,strong_tactile_then_policy,open,latched_box,0,1,0,0.27263,6,0.79000,0.66667,0.86497,0.53164,0.23722,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,risk_aware_touch_policy,open,latched_box,1,0,0,0.28114,2,0.25000,0.66667,0.64037,0.30703,0.50161,0,0,fragile;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,calibrated_debt_threshold,open,latched_box,0,0,0,0.85000,2,0.28000,1.00000,0.94426,0.94426,0.28230,0,1,locked;soft,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,counterfactual_material_filter,open,latched_box,0,1,0,0.27500,2,0.28000,1.00000,0.91664,0.91664,0.29667,0,0,soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,11,grounding_debt_planner_v5,open,latched_box,0,0,0,0.32524,2,0.23000,0.66667,0.76876,0.43543,0.40380,0,0,fragile;soft,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,passive_tactile_classifier,handoff,thin_shell,1,0,0,0.13913,2,0.24000,0.66667,0.54210,0.20876,0.57663,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,strong_tactile_then_policy,handoff,thin_shell,0,1,0,0.11836,6,0.79000,1.00000,0.57923,0.57923,0.39461,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,risk_aware_touch_policy,handoff,thin_shell,1,0,0,0.15402,2,0.18000,0.66667,0.76483,0.43150,0.48240,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,calibrated_debt_threshold,handoff,thin_shell,0,0,0,0.85000,2,0.18000,0.66667,0.76483,0.43150,0.43840,0,1,fragile;slippery,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,counterfactual_material_filter,handoff,thin_shell,1,0,0,0.06538,2,0.26000,1.00000,0.56395,0.56395,0.51478,0,0,heavy;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,12,grounding_debt_planner_v5,handoff,thin_shell,1,0,0,0.15172,2,0.18000,0.66667,0.75005,0.41671,0.44609,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,passive_tactile_classifier,slide,generic_part,0,1,0,0.27207,2,0.24000,0.66667,0.37126,0.03792,0.70832,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,strong_tactile_then_policy,slide,generic_part,0,1,0,0.23247,6,0.79000,0.66667,0.60849,0.27516,0.42224,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,risk_aware_touch_policy,slide,generic_part,0,1,0,0.25954,2,0.24000,0.66667,0.35343,0.02010,0.71758,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,calibrated_debt_threshold,slide,generic_part,0,1,0,0.25954,2,0.24000,0.66667,0.35343,0.02010,0.67358,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,counterfactual_material_filter,slide,generic_part,1,0,0,0.18202,2,0.29000,1.00000,0.53022,0.53022,0.55790,0,0,soft;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,13,grounding_debt_planner_v5,slide,generic_part,0,1,0,0.33405,2,0.21000,1.00000,0.77036,0.77036,0.46110,0,0,slippery;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.16522,2,0.24000,1.00000,0.84653,0.84653,0.43961,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.16043,6,0.79000,1.00000,0.65925,0.65925,0.37428,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,risk_aware_touch_policy,insert,rigid_insert,0,0,1,0.27330,2,0.23000,0.66667,0.62001,0.28668,0.55524,0,0,fragile;soft,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,calibrated_debt_threshold,insert,rigid_insert,0,0,1,0.27624,2,0.18000,1.00000,0.68172,0.68172,0.50291,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,counterfactual_material_filter,insert,rigid_insert,0,0,1,0.27768,2,0.18000,1.00000,0.65509,0.65509,0.51676,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,14,grounding_debt_planner_v5,insert,rigid_insert,0,0,1,0.27768,2,0.18000,1.00000,0.65509,0.65509,0.51676,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,passive_tactile_classifier,pick,ceramic_tool,0,1,0,0.40940,2,0.24000,0.66667,0.63168,0.29834,0.54665,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,strong_tactile_then_policy,pick,ceramic_tool,0,1,0,0.28678,6,0.79000,1.00000,0.62133,0.62133,0.38932,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,risk_aware_touch_policy,pick,ceramic_tool,0,1,0,0.22345,2,0.18000,1.00000,0.52038,0.52038,0.62612,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,calibrated_debt_threshold,pick,ceramic_tool,0,1,0,0.22345,2,0.18000,1.00000,0.52038,0.52038,0.58212,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,counterfactual_material_filter,pick,ceramic_tool,0,1,0,0.21745,2,0.18000,1.00000,0.48944,0.48944,0.59821,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,15,grounding_debt_planner_v5,pick,ceramic_tool,0,1,0,0.21745,2,0.18000,1.00000,0.48944,0.48944,0.59821,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,passive_tactile_classifier,pour,empty_cup,0,0,0,0.35099,2,0.24000,0.66667,0.64002,0.30669,0.50550,0,0,slippery;heavy,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,strong_tactile_then_policy,pour,empty_cup,0,0,1,0.32356,6,0.79000,0.66667,0.46788,0.13455,0.43231,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,risk_aware_touch_policy,pour,empty_cup,0,0,1,0.45439,2,0.25000,0.66667,0.31058,0.02275,0.67249,0,0,slippery;full,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,calibrated_debt_threshold,pour,empty_cup,0,0,0,0.85000,2,0.24000,0.66667,0.67673,0.34340,0.44242,0,1,slippery;heavy,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,counterfactual_material_filter,pour,empty_cup,0,0,1,0.41732,2,0.24000,0.66667,0.69324,0.35991,0.43383,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,16,grounding_debt_planner_v5,pour,empty_cup,0,0,1,0.41732,2,0.24000,0.66667,0.69324,0.35991,0.43383,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,passive_tactile_classifier,open,latched_box,0,0,1,0.38098,2,0.24000,0.33333,0.76766,0.10099,0.49754,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,strong_tactile_then_policy,open,latched_box,0,1,0,0.25066,6,0.79000,0.66667,0.78476,0.45142,0.32594,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,risk_aware_touch_policy,open,latched_box,0,1,0,0.27059,2,0.28000,0.66667,0.68432,0.35099,0.50848,0,0,soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,calibrated_debt_threshold,open,latched_box,0,0,0,0.85000,2,0.28000,0.66667,0.68432,0.35099,0.46448,0,1,soft;locked,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,counterfactual_material_filter,open,latched_box,0,1,0,0.26209,2,0.28000,0.66667,0.66432,0.33099,0.47488,0,0,soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,17,grounding_debt_planner_v5,open,latched_box,0,1,1,0.41052,2,0.23000,0.33333,0.77794,0.11128,0.44603,0,0,fragile;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,passive_tactile_classifier,handoff,generic_part,1,0,0,0.26604,2,0.24000,0.33333,0.89397,0.22731,0.40853,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,strong_tactile_then_policy,handoff,generic_part,1,0,0,0.27324,6,0.79000,0.33333,0.82280,0.15614,0.28282,0,0,fragile;slippery;heavy;full;soft;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,risk_aware_touch_policy,handoff,generic_part,1,0,0,0.27722,2,0.18000,0.33333,0.72205,0.05538,0.51953,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,calibrated_debt_threshold,handoff,generic_part,0,0,0,0.85000,2,0.24000,0.33333,0.87979,0.21312,0.37190,0,1,slippery;heavy,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,counterfactual_material_filter,handoff,generic_part,1,0,0,0.24843,2,0.24000,0.33333,0.87428,0.20761,0.37477,0,0,heavy;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,18,grounding_debt_planner_v5,handoff,generic_part,1,0,0,0.27430,2,0.18000,0.33333,0.70349,0.03682,0.48518,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,passive_tactile_classifier,slide,thin_shell,1,0,0,0.08403,2,0.24000,1.00000,0.52585,0.52585,0.58091,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,strong_tactile_then_policy,slide,thin_shell,0,1,0,0.09370,6,0.79000,1.00000,0.41044,0.41044,0.47821,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,risk_aware_touch_policy,slide,thin_shell,1,0,0,0.05545,2,0.29000,1.00000,0.35527,0.35527,0.64585,0,0,heavy;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,calibrated_debt_threshold,slide,thin_shell,1,0,0,0.04064,2,0.24000,1.00000,0.51259,0.51259,0.54380,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,counterfactual_material_filter,slide,thin_shell,1,0,0,0.04095,2,0.24000,1.00000,0.50922,0.50922,0.54555,0,0,heavy;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,19,grounding_debt_planner_v5,slide,thin_shell,1,0,0,0.04095,2,0.24000,1.00000,0.50922,0.50922,0.54555,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,passive_tactile_classifier,insert,rigid_insert,0,0,1,0.23258,2,0.24000,1.00000,0.85294,0.85294,0.42781,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.17827,6,0.79000,1.00000,0.66139,0.66139,0.36471,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,risk_aware_touch_policy,insert,rigid_insert,0,0,1,0.27669,2,0.18000,1.00000,0.78454,0.78454,0.48498,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,calibrated_debt_threshold,insert,rigid_insert,0,0,0,0.85000,2,0.23000,0.66667,0.68398,0.35065,0.46951,0,1,fragile;soft,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.22194,2,0.23000,0.66667,0.66990,0.33657,0.47683,0,0,soft;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,20,grounding_debt_planner_v5,insert,rigid_insert,0,0,1,0.27638,2,0.18000,1.00000,0.77445,0.77445,0.44622,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,passive_tactile_classifier,pick,oily_block,1,0,0,0.16641,2,0.24000,0.66667,0.50743,0.17409,0.60689,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,strong_tactile_then_policy,pick,oily_block,0,1,0,0.17552,6,0.79000,1.00000,0.33554,0.33554,0.53357,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,risk_aware_touch_policy,pick,oily_block,1,0,0,0.14605,2,0.26000,1.00000,0.40295,0.40295,0.65474,0,0,fragile;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,calibrated_debt_threshold,pick,oily_block,1,0,0,0.15932,2,0.18000,1.00000,0.37635,0.37635,0.65266,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,counterfactual_material_filter,pick,oily_block,1,0,0,0.16026,2,0.18000,1.00000,0.35968,0.35968,0.66132,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,21,grounding_debt_planner_v5,pick,oily_block,1,0,0,0.16026,2,0.18000,1.00000,0.35968,0.35968,0.66132,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
adversarial_language_vision_trap,9,22,passive_tactile_classifier,pour,empty_cup,0,1,0,0.42529,2,0.24000,0.66667,0.49873,0.16539,0.65187,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.00,0.96,0,0,0
